id,created_at,updated_at,deleted_at,name,type,quanto_multiplier,ref_discount_rate,order_price_deviate,maintenance_rate,mark_type,last_price,mark_price,index_price,funding_rate_indicative,mark_price_round,funding_offset,in_delisting,risk_limit_base,interest_rate,order_price_round,order_size_min,ref_rebate_rate,funding_interval,risk_limit_step,leverage_min,leverage_max,risk_limit_max,maker_fee_rate,taker_fee_rate,funding_rate,order_size_max,funding_next_apply,short_users,config_change_time,trade_size,position_size,long_users,funding_impact_value,orders_limit,trade_id,orderbook_id,enable_bonus,enable_credit,create_time,funding_cap_ratio
284,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SKL_USDT,direct,10,0,0.1,0.1,index,0.09306,0.09295,0.09286,0.0001,0.00001,0,f,10000,0.0003,0.00001,1,0.2,28800,5000,1,5,55000,-0.000152,0.00075,0.0001,10000000,1709107200,60,1703837267,241392544,35131,65,5000,50,3868638,2219038136,f,t,0,0.75
285,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,TOMI_USDT,direct,1,0,0.3,0.05,index,1.016,1.016,1.0102,0.0001,0.001,0,f,15000,0.0003,0.001,1,0.2,28800,15000,1,10,60000,-0.000152,0.00075,0.0001,1000000,1709107200,93,1701658983,39339739,226179,84,5000,100,1146941,549459172,t,t,1686622520,0.75
286,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,DODO_USDT,direct,10,0,0.3,0.025,index,0.21479,0.21479,0.214597,0.00005,0.00001,0,f,500000,0.0003,0.00001,1,0.2,14400,500000,1,20,5000000,-0.000152,0.00075,0.00005,1000000,1709092800,55,1702093860,191659981,35421,74,5000,50,3035494,1018013676,t,t,0,0.75
287,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GAL_USDT,direct,0.1,0,0.3,0.01,index,3.381,3.379,3.3772,0.0001,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,101,1701054181,2769142418,989122,182,5000,100,5011999,2072342464,t,t,0,0.75
288,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,POWR_USDT,direct,10,0,0.3,0.01,index,0.3558,0.3556,0.35501,0.000789,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000789,1000000,1709107200,59,1704632324,121965577,76861,171,5000,50,2470540,425138979,t,t,1697938842,0.75
289,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GRT_USDT,direct,10,0,0.3,0.01,index,0.27725,0.27725,0.276846,0.000151,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000151,1000000,1709107200,83,1698652790,674969887,240517,263,5000,100,5718131,4537163902,t,t,0,2
290,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,WOJAK_USDT,direct,1000,0,0.3,0.1,index,0.0003748,0.0003744,0.00037445,0.0001,0.0000001,0,f,10000,0.0003,0.0000001,1,0.2,28800,5000,1,5,55000,-0.000152,0.00075,0.0001,10000000,1709107200,77,1703837269,3683109280,132456,121,5000,100,6835746,1398627072,t,t,1683016689,0.75
291,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,STX_USDT,direct,1,0,0.5,0.025,index,2.9774,2.9736,2.9687,0.000209,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000209,1000000,1709107200,139,1702004582,1271906377,584741,184,5000,100,7637209,2363033756,t,t,0,0.75
292,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,TRU_USDT,direct,10,0,0.1,0.025,index,0.07107,0.07107,0.070783,0.0006,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0006,1000000,1709107200,78,1702263783,669151978,314182,86,5000,50,5172294,1548326109,t,t,0,0.75
293,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SOLS_USDT,direct,1,0,0.5,0.05,index,1.761,1.758,1.753,0.00005,0.001,0,f,15000,0.0003,0.001,1,0.2,14400,15000,1,10,60000,-0.000152,0.00075,0.00005,1000000,1709092800,101,1702571436,127560598,416514,528,5000,100,3605284,1198696171,t,t,1702571398,0.75
294,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CVX_USDT,direct,0.1,0,0.1,0.025,index,5.107,5.107,5.103,0.0001,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,36,1690883028,95629855,445992,56,5000,50,1228198,374544384,f,t,0,0.75
295,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,XEN_USDT,direct,1000000,0,0.3,0.1,index,0.000000389,0.000000387,0.0000003811,0.003444,0.000000001,0,f,10000,0.0003,0.000000001,1,0.2,28800,5000,1,5,55000,-0.000152,0.00075,0.003444,1000000,1709107200,138,1703837271,226842087,1496074,207,5000,100,3204930,632597840,t,t,1684048681,0.75
296,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,JASMY_USDT,direct,1,0,0.3,0.025,index,0.015487,0.015487,0.015479,0.0001,0.000001,0,f,500000,0.0003,0.000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,100000000,1709107200,276,1699930985,612336566202,74661247,561,5000,100,19006769,1807210357,t,t,0,0.75
297,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,LSK_USDT,direct,1,0,0.5,0.01,index,1.416,1.4158,1.4124,0.000555,0.0001,0,f,10000,0.0003,0.0001,1,0.2,14400,10000,1,50,150000,-0.000152,0.00075,0.000555,1000000,1709092800,47,1706173709,15381617,49016,62,5000,100,154273,40962759,t,t,1706173478,2
298,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ROSE_USDT,direct,100,0,0.3,0.025,index,0.13316,0.13326,0.13326,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,57,1697857385,54398963,14845,130,5000,100,2282261,1902136373,t,t,0,0.75
299,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SUPER_USDT,direct,1,0,0.3,0.01,index,1.2457,1.2457,1.243309,0.000362,0.0001,0,f,500000,0.0003,0.0001,1,0.2,14400,500000,1,50,5000000,-0.000152,0.00075,0.000362,1000000,1709092800,86,1701658983,444712239,263342,92,5000,100,5132591,690191070,f,t,0,2
300,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,USTC_USDT,direct,100,0,0.5,0.01,index,0.036112,0.036109,0.036031,0.000425,0.000001,0,f,500000,0.0003,0.000001,1,0.2,14400,500000,1,50,5000000,-0.000152,0.00075,0.000425,1000000,1709092800,129,1702286940,1139282670,271260,292,5000,100,16511957,4002271793,t,t,0,2
301,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ENJ_USDT,direct,1,0,0.3,0.01,index,0.4116,0.4116,0.41106,0.00052,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.00052,10000000,1709107200,89,1698289385,859520764,565456,132,5000,100,3598915,1411406650,t,t,0,0.75
302,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,LOOKS_USDT,direct,1,0,0.3,0.05,index,0.091,0.091,0.090783,0.0001,0.0001,0,f,15000,0.0003,0.0001,1,0.2,28800,15000,1,10,60000,-0.000152,0.00075,0.0001,10000000,1709107200,65,1700535785,3956475984,1422006,133,5000,100,7524443,1237491009,t,t,0,0.75
303,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,NEO_USDT,direct,1,0,0.3,0.025,index,13.265,13.267,13.2666,0.000141,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000141,1000000,1709107200,43,1701745382,2289982,11731,98,5000,100,118376,156469468,t,t,1696903576,0.75
304,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,HOOK_USDT,direct,1,0,0.3,0.025,index,1.193,1.1929,1.19028,0.000236,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000236,1000000,1709107200,64,1701054182,796365208,375935,138,5000,100,7488289,2185599785,t,t,0,0.75
305,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,QNT_USDT,direct,0.01,0,0.3,0.025,index,110.39,110.39,110.22,0.0001,0.01,0,f,500000,0.0003,0.01,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,46,1703448780,31303220,40205,68,5000,50,248330,407309041,f,t,0,0.75
306,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,PRQ_USDT,direct,10,0,0.1,0.05,index,0.15009,0.14949,0.147729,0.0001,0.00001,0,f,25000,0.0003,0.00001,1,0.2,28800,25000,1,10,400000,-0.000152,0.00075,0.0001,1000000,1709107200,30,1705311990,4243260,25222,28,5000,50,183456,49575762,f,f,0,0.75
307,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,RUNE_USDT,direct,0.1,0,0.5,0.025,index,5.963,5.963,5.9572,0.000416,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000416,10000000,1709107200,75,1701313382,3382586594,845845,154,5000,100,4144472,1597219294,f,t,0,0.75
308,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FLOW_USDT,direct,0.1,0,0.5,0.025,index,1.077,1.077,1.0756,0.000204,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000204,10000000,1709107200,75,1703514780,4069879018,3240942,200,5000,100,7032201,1451442938,t,t,0,0.75
309,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,AGIX_USDT,direct,10,0,0.5,0.025,index,0.6775,0.6769,0.67581,0.000483,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000483,1000000,1709107200,127,1702178040,390090868,219355,706,5000,100,6362758,2573582639,t,t,0,0.75
310,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,DOGE_USDT,direct,10,0,0.5,0.01,index,0.0962,0.09613,0.096009,0.000734,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000734,1000000,1709107200,411,1697252583,22438970689,23030578,1307,5000,100,62529046,20727629470,t,t,0,0.75
311,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CHZ_USDT,direct,100,0,0.3,0.01,index,0.1415,0.1415,0.141322,0.000537,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000537,1000000,1709107200,83,1699596467,144009948,86518,262,5000,100,8672574,8073477641,t,t,0,2
312,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,APT_USDT,direct,0.1,0,0.5,0.01,index,9.979,9.983,9.97868,0.000652,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000652,1000000,1709107200,120,1703280780,5597091746,1288564,409,5000,100,17958133,5494075285,t,t,0,0.75
313,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,VRTX_USDT,direct,10,0,0.1,0.1667,index,0.4023,0.3999,0.39832,0.0001,0.0001,0,f,5000,0.0003,0.0001,1,0.2,28800,5000,1,3,50000,-0.000152,0.00075,0.0001,1000000,1709107200,42,1703837071,1872151,7162,45,5000,50,68958,57198292,t,t,1700641832,0.75
314,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,RDNT_USDT,direct,1,0,0.3,0.025,index,0.3665,0.3666,0.36658,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,75,1701572582,526135477,629590,170,5000,100,1730378,544642968,t,t,1680161123,0.75
315,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,1INCH_USDT,direct,1,0,0.3,0.025,index,0.4947,0.4946,0.49405,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,61,1701572582,841469509,411318,161,5000,100,4405191,3644331568,f,t,0,0.75
316,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,C98_USDT,direct,1,0,0.3,0.025,index,0.4025,0.4025,0.401826,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,81,1702363261,1533469549,442039,151,5000,50,6283081,1844691859,t,t,0,0.75
317,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CSPR_USDT,direct,10,0,0.3,0.05,index,0.03988,0.03988,0.039868,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,10,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,70,1701399782,768870384,1069399,209,5000,100,3908592,839774599,t,t,0,0.75
318,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,VOXEL_USDT,direct,10,0,0.3,0.05,index,0.2884,0.2884,0.28784,0.00005,0.0001,0,f,15000,0.0003,0.0001,1,0.2,14400,15000,1,10,60000,-0.000152,0.00075,0.00005,1000000,1709092800,57,1703552281,1482191,26617,95,5000,50,41828,29042368,t,t,1701771111,0.75
319,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MYRIA_USDT,direct,100,0,0.5,0.025,index,0.012175,0.012165,0.012107,0.0001,0.000001,0,f,500000,0.0003,0.000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,57,1702636459,5552979,63747,68,5000,100,82161,84771717,t,t,1702636459,0.75
320,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,RACA_USDT,direct,100,0,0.3,0.025,index,0.0002219,0.0002218,0.00022113,0.000378,0.0000001,0,f,500000,0.0003,0.0000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000378,100000000,1709107200,105,1698116587,23993072673,16134402,246,5000,100,10962167,647977333,t,t,0,0.75
321,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,STPT_USDT,direct,10,0,0.1,0.01,index,0.06034,0.06034,0.0603,0.00005,0.00001,0,f,10000,0.0003,0.00001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.00005,1000000,1709092800,43,1698030185,14976540,17232,35,5000,50,106894,97775965,t,t,1697678993,0.75
322,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CELR_USDT,direct,10,0,0.3,0.025,index,0.02833,0.02823,0.028142,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,64,1702249381,812526231,205861,69,5000,30,4778176,1088653264,t,t,0,0.75
323,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ENS_USDT,direct,0.1,0,0.3,0.025,index,22.581,22.581,22.5702,0.000733,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000733,1000000,1709107200,124,1701572582,1090258317,450690,201,5000,100,6506105,3372815139,t,t,0,0.8
324,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,XEC_USDT,direct,10000,0,0.3,0.025,index,0.00003538,0.00003538,0.00003537,0.0001,0.00000001,0,f,500000,0.0003,0.00000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,57,1703736841,521850230,221109,87,5000,50,4143729,1137620142,f,t,0,0.75
325,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,STARL_USDT,direct,100000,0,0.3,0.025,index,0.000003169,0.000003171,0.0000031659,0.000399,0.000000001,0,f,500000,0.0003,0.000000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000399,1000000,1709107200,82,1698634986,968614943,630858,292,5000,100,3359865,1012478552,t,t,1697938801,0.75
326,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,POND_USDT,direct,10,0,0.1,0.05,index,0.02477,0.02476,0.024671,0.00005,0.00001,0,f,15000,0.0003,0.00001,1,0.2,14400,15000,1,10,60000,-0.000152,0.00075,0.00005,100000000,1709092800,41,1702309466,223409879,124417,47,5000,50,7339309,282464687,t,t,0,0.75
327,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FIO_USDT,direct,10,0,0.5,0.01,index,0.03496,0.035,0.035,0.00005,0.00001,0,f,10000,0.0003,0.00001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.00005,1000000,1709092800,32,1707570730,4406529,126121,75,5000,100,19084,9394627,t,t,1707570717,2
328,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,XNO_USDT,direct,1,0,0.5,0.025,index,1.2493,1.2482,1.24023,0.000178,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000178,1000000,1709107200,25,1702448116,2632130,8861,21,5000,100,26437,22438155,t,t,1702448116,0.75
329,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,PROM_USDT,direct,0.1,0,0.1,0.025,index,11.335,11.335,11.2707,0.000976,0.001,0,f,15000,0.0003,0.001,1,0.2,28800,15000,1,20,60000,-0.000152,0.00075,0.000976,100000000,1709107200,29,1688978091,128903118,75076,39,5000,30,3669705,292512025,f,f,0,0.75
330,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,LDO_USDT,direct,1,0,0.3,0.025,index,3.4764,3.4764,3.47098,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,112,1699844587,863198113,154091,164,5000,100,7902044,2813520440,t,t,0,0.75
331,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ZEN_USDT,direct,0.1,0,0.3,0.025,index,11.102,11.102,11.0914,0.000847,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000847,1000000,1709107200,95,1701831782,176323045,775621,149,5000,100,1979179,2476347628,t,t,0,0.75
332,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,IOST_USDT,direct,10,0,0.3,0.025,index,0.0102,0.01029,0.010296,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,44,1702491840,708427553,504217,83,5000,50,3673084,743817002,f,t,0,0.75
333,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MBL_USDT,direct,100,0,0.1,0.025,index,0.004761,0.004761,0.00475,0.0001,0.000001,0,f,500000,0.0003,0.000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,47,1701658984,53994652,65867,59,5000,50,236529,103930883,t,t,1698921149,0.75
334,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,REQ_USDT,direct,1,0,0.1,0.025,index,0.114,0.114,0.11388,0.0001,0.0001,0,f,15000,0.0003,0.0001,1,0.2,28800,15000,1,20,60000,-0.000152,0.00075,0.0001,100000000,1709107200,38,1688978092,578686049,225562,50,5000,30,5917697,178592675,t,t,0,0.75
335,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,RNDR_USDT,direct,1,0,0.5,0.025,index,7.239,7.243,7.234433,0.000473,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000473,1000000,1709107200,116,1703362081,1016003694,226087,706,5000,100,10228132,2599113495,t,t,0,0.75
336,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,VRA_USDT,direct,10,0,0.3,0.05,index,0.008193,0.008188,0.00817,0.0001,0.000001,0,f,15000,0.0003,0.000001,1,0.2,28800,15000,1,10,60000,-0.000152,0.00075,0.0001,10000000,1709107200,78,1695783784,7476398113,1775520,191,5000,100,9741864,1120740691,t,t,0,0.75
337,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,DEGO_USDT,direct,0.1,0,0.3,0.05,index,2.58,2.58,2.5578,0.0001,0.001,0,f,15000,0.0003,0.001,1,0.2,28800,15000,1,10,60000,-0.000152,0.00075,0.0001,1000000,1709107200,33,1703660718,555301985,262090,99,5000,100,5138554,418058189,t,f,0,0.75
338,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ONG_USDT,direct,10,0,0.1,0.025,index,0.3565,0.3545,0.3537,0.0001,0.0001,0,f,15000,0.0003,0.0001,1,0.2,28800,15000,1,20,60000,-0.000152,0.00075,0.0001,1000000,1709107200,40,1701399784,5666229,3550,36,5000,50,135117,181348913,t,t,1689234396,0.75
339,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,VGX_USDT,direct,1,0,0.3,0.025,index,0.1153,0.1153,0.115037,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,69,1707450571,4297678716,1631665,145,5000,100,5643439,636804992,t,t,0,0.75
340,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SUI_USDT,direct,1,0,0.5,0.01,index,1.62,1.6198,1.61684,0.000679,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000679,1000000,1709107200,206,1701313382,2748180261,1130897,960,5000,100,9801120,2116494371,t,t,1683116002,0.75
341,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MANTA_USDT,direct,1,0,0.5,0.025,index,2.9581,2.9555,2.9492,0.001065,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.001065,1000000,1709107200,130,1705576699,156134849,974916,826,5000,100,2187658,693457987,t,t,1705576699,0.75
342,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ARPA_USDT,direct,10,0,0.3,0.025,index,0.06946,0.06946,0.069344,0.000666,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000666,1000000,1709107200,78,1702120080,1031421662,190848,91,5000,50,7701360,2381997788,t,t,0,0.75
343,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,EGLD_USDT,direct,0.1,0,0.3,0.025,index,59.77,59.74,59.6166,0.000115,0.01,0,f,500000,0.0003,0.01,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000115,1000000,1709107200,60,1702350183,47668993,15021,93,5000,100,1817938,3229043579,t,t,0,0.75
344,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,XTZ_USDT,direct,1,0,0.3,0.025,index,1.162,1.161,1.1605,0.0001,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,58,1702975320,336105878,108184,84,5000,50,3718190,3259171880,f,t,0,0.75
345,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ID_USDT,direct,1,0,0.3,0.025,index,0.5859,0.5857,0.585446,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,118,1707361612,3430977867,803186,205,5000,100,8373881,1892974462,t,t,1679491956,0.75
346,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MAVIA_USDT,direct,1,0,0.5,0.01,index,7.1618,7.1618,7.1506,0.00104,0.0001,0,f,10000,0.0003,0.0001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.00104,1000000,1709092800,276,1707371762,44648461,124606,425,5000,100,1570913,194185226,t,t,1707371753,2
